index	plane	u	v	itype	x0	y0	irot	nvertices	vx_0	vy_0	vx_1	vy_1	vx_2	vy_2	vx_3	vy_3	vx_4	vy_4	vx_5	vy_5	vx_6	vy_6	icassette	trigRate	trigLinks	dataRate_ld	dataLinks_ld	dataRate_hd	dataLinks_hd	MB	wagon	isEngine	nROCs	power	mrot	phi	HDorLD	hash	hash_hdld	isSiPM	engine_trig_fibres	engine_data_fibres	engine_ctrl_fibres	dataPp0	trigPp0	dataPp0_type	trigPp0_type	dataPp1	trigPp1	dataPp1_type	trigPp1_type	dataPp2	DAQ
4290	46	5	5	FO	423.78	634.32	4	6	507.6	585.9	507.6	682.7	423.8	731.1	340	682.7	340	585.9	423.8	537.5	507.6	585.9	2	0.654	2	0.235	1	0.236	1	4	0	TRUE	3	3.6	0	56.254	0	4605050	4605050	0	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4298	46	6	6	FOe	507.6	779.5	4	6	591.4	731.1	591.4	827.9	507.6	876.2	423.8	827.9	423.8	731.1	507.6	682.7	591.4	731.1	2	0.645	2	0.222	1	0.222	1	4	0	FALSE	3	3.6	0	56.928	0	4606060	4606060	0	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4288	46	5	3	FO	591.42	343.95	4	6	675.3	295.5	675.3	392.4	591.4	440.7	507.6	392.4	507.6	295.5	591.4	247.2	675.3	295.5	2	0.663	2	0.256	1	0.258	1	5	1	FALSE	3	3.6	0	30.181	0	4605030	4605030	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4296	46	6	4	FO	675.24	489.14	4	6	759.1	440.7	759.1	537.5	675.3	585.9	591.4	537.5	591.4	440.7	675.3	392.4	759.1	440.7	2	0.649	2	0.228	1	0.229	1	5	0	TRUE	3	3.6	0	35.919	0	4606040	4606040	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4302	46	7	4	bOeRL	842.88	489.14	1	5	926.7	440.7	842.9	585.9	759.1	537.5	759.1	440.7	842.9	392.4	926.7	440.7	0	0	2	0.645	2	0.197	1	0.197	1	5	0	FALSE	3	3.6	0	30.127	0	4607040	4607040	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4303	46	7	5	bOeLR	759.06	634.32	1	5	842.9	585.9	759.1	731.1	675.3	682.7	675.3	585.9	759.1	537.5	842.9	585.9	0	0	2	0.645	2	0.196	1	0.196	1	5	0	FALSE	3	3.6	0	39.884	0	4607050	4607050	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4280	46	4	2	bOeRL	509.76	195.03	4	5	425.9	243.4	509.7	98.3	593.5	146.6	593.5	243.4	509.7	291.8	425.9	243.4	0	0	1	0.7	2	0.365	1	0.365	1	6	0	FALSE	3	3.6	0	20.936	0	4604020	4604020	0	2	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4287	46	5	2	FO	677.4	195.03	0	6	761.2	146.6	761.2	243.4	677.4	291.8	593.5	243.4	593.5	146.6	677.4	98.3	761.2	146.6	1	0.662	2	0.248	1	0.25	1	6	0	TRUE	3	3.6	0	16.062	0	4605020	4605020	0	2	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4294	46	6	2	FO	845.04	195.03	0	6	928.8	146.6	928.8	243.4	845	291.8	761.2	243.4	761.2	146.6	845	98.3	928.8	146.6	1	0.647	2	0.226	1	0.226	1	6	1	FALSE	3	3.6	0	12.996	0	4606020	4606020	0	2	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4295	46	6	3	FO	761.22	340.21	4	6	845	291.8	845	388.6	761.2	437	677.4	388.6	677.4	291.8	761.2	243.4	845	291.8	1	0.649	2	0.228	1	0.228	1	6	0	FALSE	3	3.6	0	24.081	0	4606030	4606030	0	2	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4300	46	7	2	aOeB	1012.68	195.03	0	4	1012.6	98.3	1012.6	291.8	928.8	243.4	928.8	146.6	1012.6	98.3	0	0	0	0	1	0.643	2	0.146	1	0.146	1	6	1	FALSE	3	3.6	0	10.901	0	4607020	4607020	0	2	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4301	46	7	3	bOeLR	928.86	340.21	1	5	1012.6	291.8	928.8	437	845	388.6	845	291.8	928.8	243.4	1012.6	291.8	0	0	1	0.644	2	0.196	1	0.196	1	6	1	FALSE	3	3.6	0	20.116	0	4607030	4607030	0	2	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4279	46	4	1	FOe	593.58	49.85	0	6	677.4	1.5	677.4	98.3	593.5	146.6	509.7	98.3	509.7	1.5	593.5	-46.9	677.4	1.5	1	0.693	2	0.345	1	0.352	1	7	0	TRUE	3	3.6	0	4.801	0	4604010	4604010	0	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4286	46	5	1	FO	761.22	49.85	0	6	845	1.5	845	98.3	761.2	146.6	677.4	98.3	677.4	1.5	761.2	-46.9	845	1.5	1	0.651	2	0.235	1	0.236	1	7	1	FALSE	3	3.6	0	3.747	0	4605010	4605010	0	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4293	46	6	1	FOe	928.86	49.85	0	6	1012.6	1.5	1012.6	98.3	928.8	146.6	845	98.3	845	1.5	928.8	-46.9	1012.6	1.5	1	0.646	2	0.222	1	0.222	1	7	1	FALSE	3	3.6	0	3.072	0	4606010	4606010	0	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
4281	46	4	3	bOeLR	423.78	343.95	4	5	340	392.4	423.8	247.2	507.6	295.5	507.6	392.4	423.8	440.7	340	392.4	0	0	2	0.703	2	0.365	1	0.365	1	8	1	FALSE	3	3.6	0	39.064	0	4604030	4604030	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4289	46	5	4	FO	507.6	489.14	4	6	591.4	440.7	591.4	537.5	507.6	585.9	423.8	537.5	423.8	440.7	507.6	392.4	591.4	440.7	2	0.666	2	0.248	1	0.249	1	8	1	FALSE	3	3.6	0	43.939	0	4605040	4605040	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4297	46	6	5	FO	591.42	634.32	4	6	675.3	585.9	675.3	682.7	591.4	731.1	507.6	682.7	507.6	585.9	591.4	537.5	675.3	585.9	2	0.645	2	0.225	1	0.225	1	8	0	TRUE	3	3.6	0	47.004	0	4606050	4606050	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
4304	46	7	6	aOeT	675.24	779.5	1	4	759.1	731.1	591.4	827.9	591.4	731.1	675.3	682.7	759.1	731.1	0	0	0	0	2	0.643	2	0.147	1	0.147	1	8	0	FALSE	3	3.6	0	49.099	0	4607060	4607060	0	2	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
42	46	0	0	A5A6	1089.146	77.128	0	4	1037.83	0	1022.063	180.217	1165.018	205.424	1182.99	0	1037.83	0	0	0	0	0	1	0.1	1	0.1	1	0	0	5000	0	FALSE	1	1.2	0	5	0	14600000	14600000	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
43	46	1	0	B12	1316.349	94.466	0	4	1182.99	0	1165.018	205.424	1513.699	266.906	1537.05	0	1182.99	0	0	0	0	0	1	0.1	1	0.1	1	0	0	5000	0	FALSE	2	2.4	0	5	0	14601000	14601000	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
44	46	2	0	D8	1644.067	116.942	0	4	1537.05	0	1513.699	266.906	1802.366	317.806	1830.17	0	1537.05	0	0	0	0	0	1	0.1	1	0.1	1	0	0	5000	0	FALSE	1	1.2	0	5	0	14602000	14602000	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
45	46	3	0	E8	1957.6	139.244	0	4	1830.17	0	1802.366	317.806	2146.093	378.414	2179.2	0	1830.17	0	0	0	0	0	1	0.1	1	0.1	1	0	0	5000	0	FALSE	1	1.2	0	5	0	14603000	14603000	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
46	46	4	0	G8	2330.93	165.799	0	4	2179.2	0	2146.093	378.414	2555.369	450.581	2594.79	0	2179.2	0	0	0	0	0	1	0.1	1	0.1	1	0	0	5000	0	TRUE	1	1.2	0	5	0	14604000	14604000	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
42	46	0	1	A5A6	1059.206	265.085	0	4	1022.063	180.217	975.241	354.959	1111.647	404.606	1165.018	205.424	1022.063	180.217	0	0	0	0	1	0.1	1	0.1	1	0	0	5001	0	FALSE	1	1.2	0	15	0	14600010	14600010	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
43	46	1	1	B12	1279.947	321.613	0	4	1165.018	205.424	1111.647	404.606	1444.355	525.702	1513.699	266.906	1165.018	205.424	0	0	0	0	1	0.1	1	0.1	1	0	0	5001	0	FALSE	2	2.4	0	15	0	14601010	14601010	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
44	46	2	1	D8	1598.783	400.655	0	4	1513.699	266.906	1444.355	525.702	1719.797	625.955	1802.366	317.806	1513.699	266.906	0	0	0	0	1	0.1	1	0.1	1	0	0	5001	0	FALSE	1	1.2	0	15	0	14602010	14602010	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
45	46	3	1	E8	1903.68	477.062	0	4	1802.366	317.806	1719.797	625.955	2047.778	745.33	2146.093	378.414	1802.366	317.806	0	0	0	0	1	0.1	1	0.1	1	0	0	5001	0	FALSE	1	1.2	0	15	0	14603010	14603010	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
46	46	4	1	G8	2266.728	568.042	0	4	2146.093	378.414	2047.778	745.33	2438.305	887.47	2555.369	450.581	2146.093	378.414	0	0	0	0	1	0.1	1	0.1	1	0	0	5001	0	TRUE	1	1.2	0	15	0	14604010	14604010	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
42	46	0	2	A5A6	997.083	444.987	0	4	975.241	354.959	898.787	518.915	1024.499	591.495	1111.647	404.606	975.241	354.959	0	0	0	0	1	0.1	1	0.1	1	0	0	5002	0	FALSE	1	1.2	0	25	0	14600020	14600020	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
43	46	1	2	B12	1204.654	538.987	0	4	1111.647	404.606	1024.499	591.495	1331.124	768.525	1444.355	525.702	1111.647	404.606	0	0	0	0	1	0.1	1	0.1	1	0	0	5002	0	FALSE	2	2.4	0	25	0	14601020	14601020	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
44	46	2	2	D8	1504.921	672.194	0	4	1444.355	525.702	1331.124	768.525	1584.974	915.085	1719.797	625.955	1444.355	525.702	0	0	0	0	1	0.1	1	0.1	1	0	0	5002	0	FALSE	1	1.2	0	25	0	14602020	14602020	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
45	46	3	2	E8	1791.918	800.385	0	4	1719.797	625.955	1584.974	915.085	1887.243	1089.6	2047.778	745.33	1719.797	625.955	0	0	0	0	1	0.1	1	0.1	1	0	0	5002	0	FALSE	1	1.2	0	25	0	14603020	14603020	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
46	46	4	2	G8	2133.652	953.025	0	4	2047.778	745.33	1887.243	1089.6	2247.154	1297.395	2438.305	887.47	2047.778	745.33	0	0	0	0	1	0.1	1	0.1	1	0	0	5002	0	TRUE	1	1.2	0	25	0	14604020	14604020	1	1	1	1	PP0(CE-)L46/C01_FO_1	PP0(CE-)L46/C01_FO_3	A	A	PP1(CE-)3_FO_1_2	PP1(CE-)3_FO_1_18	Ap	Ap	PPFO(CE-)X5_9	DAQ_1_6
42	46	0	3	A5A6	904.664	611.368	0	4	898.787	518.915	795.024	667.104	906.223	760.411	1024.499	591.495	898.787	518.915	0	0	0	0	2	0.1	1	0.1	1	0	0	5100	0	FALSE	1	1.2	0	35	0	14600030	14600030	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
43	46	1	3	B12	1092.759	739.985	0	4	1024.499	591.495	906.223	760.411	1177.449	987.997	1331.124	768.525	1024.499	591.495	0	0	0	0	2	0.1	1	0.1	1	0	0	5100	0	FALSE	2	2.4	0	35	0	14601030	14601030	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
44	46	2	3	D8	1365.333	923.308	0	4	1331.124	768.525	1177.449	987.997	1401.992	1176.411	1584.974	915.085	1331.124	768.525	0	0	0	0	2	0.1	1	0.1	1	0	0	5100	0	FALSE	1	1.2	0	35	0	14602030	14602030	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
45	46	3	3	E8	1625.709	1099.389	0	4	1584.974	915.085	1401.992	1176.411	1669.364	1400.763	1887.243	1089.6	1584.974	915.085	0	0	0	0	2	0.1	1	0.1	1	0	0	5100	0	FALSE	1	1.2	0	35	0	14603030	14603030	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
46	46	4	3	G8	1935.746	1309.051	0	4	1887.243	1089.6	1669.364	1400.763	1987.724	1667.899	2247.154	1297.395	1887.243	1089.6	0	0	0	0	2	0.1	1	0.1	1	0	0	5100	0	TRUE	1	1.2	0	35	0	14604030	14604030	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
42	46	0	4	A5A6	784.757	759.173	0	4	795.024	667.104	667.104	795.024	760.411	906.223	906.223	760.411	795.024	667.104	0	0	0	0	2	0.1	1	0.1	1	0	0	5101	0	FALSE	1	1.2	0	45	0	14600040	14600040	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
43	46	1	4	B12	947.66	918.498	0	4	906.223	760.411	760.411	906.223	987.997	1177.449	1177.449	987.997	906.223	760.411	0	0	0	0	2	0.1	1	0.1	1	0	0	5101	0	FALSE	2	2.4	0	45	0	14601040	14601040	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
44	46	2	4	D8	1184.259	1146.369	0	4	1177.449	987.997	987.997	1177.449	1176.411	1401.992	1401.992	1176.411	1177.449	987.997	0	0	0	0	2	0.1	1	0.1	1	0	0	5101	0	FALSE	1	1.2	0	45	0	14602040	14602040	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
45	46	3	4	E8	1410.104	1364.988	0	4	1401.992	1176.411	1176.411	1401.992	1400.763	1669.364	1669.364	1400.763	1401.992	1176.411	0	0	0	0	2	0.1	1	0.1	1	0	0	5101	0	FALSE	1	1.2	0	45	0	14603040	14603040	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
46	46	4	4	G8	1679.023	1625.303	0	4	1669.364	1400.763	1400.763	1669.364	1667.899	1987.724	1987.724	1667.899	1669.364	1400.763	0	0	0	0	2	0.1	1	0.1	1	0	0	5101	0	TRUE	1	1.2	0	45	0	14604040	14604040	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
42	46	0	5	A5A6	641.006	883.911	0	4	667.104	795.024	518.915	898.787	591.495	1024.499	760.411	906.223	667.104	795.024	0	0	0	0	2	0.1	1	0.1	1	0	0	5102	0	FALSE	1	1.2	0	55	0	14600050	14600050	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
43	46	1	5	B12	773.768	1069.104	0	4	760.411	906.223	591.495	1024.499	768.525	1331.124	987.997	1177.449	760.411	906.223	0	0	0	0	2	0.1	1	0.1	1	0	0	5102	0	FALSE	2	2.4	0	55	0	14601050	14601050	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
44	46	2	5	D8	967.203	1334.597	0	4	987.997	1177.449	768.525	1331.124	915.085	1584.974	1176.411	1401.992	987.997	1177.449	0	0	0	0	2	0.1	1	0.1	1	0	0	5102	0	FALSE	1	1.2	0	55	0	14602050	14602050	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
45	46	3	5	E8	1151.654	1589.113	0	4	1176.411	1401.992	915.085	1584.974	1089.6	1887.243	1400.763	1669.364	1176.411	1401.992	0	0	0	0	2	0.1	1	0.1	1	0	0	5102	0	FALSE	1	1.2	0	55	0	14603050	14603050	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
46	46	4	5	G8	1371.284	1892.17	0	4	1400.763	1669.364	1089.6	1887.243	1297.395	2247.154	1667.899	1987.724	1400.763	1669.364	0	0	0	0	2	0.1	1	0.1	1	0	0	5102	0	TRUE	1	1.2	0	55	0	14604050	14604050	1	1	1	1	PP0(CE-)L46/C02_FO_1	PP0(CE-)L46/C02_FO_3	A	A	PP1(CE-)5_FO_2_3	PP1(CE-)5_FO_2_18	Ap	Ap	PPFO(CE-)X5_4	DAQ_1_3
42	46	0	6	A5A6	477.778	981.792	0	4	518.915	898.787	354.959	975.241	404.606	1111.647	591.495	1024.499	518.915	898.787	0	0	0	0	3	0.1	1	0.1	1	0	0	5200	0	FALSE	1	1.2	0	65	0	14600060	14600060	1	1	1	1	PP0(CE-)L46/C03_FO_1	PP0(CE-)L46/C03_FO_3	A	A	PP1(CE-)9_FO_1_2	PP1(CE-)9_FO_1_18	Ap	Ap	PPFO(CE-)X5_20	DAQ_2_5
43	46	1	6	B12	576.365	1187.225	0	4	591.495	1024.499	404.606	1111.647	525.702	1444.355	768.525	1331.124	591.495	1024.499	0	0	0	0	3	0.1	1	0.1	1	0	0	5200	0	FALSE	2	2.4	0	65	0	14601060	14601060	1	1	1	1	PP0(CE-)L46/C03_FO_1	PP0(CE-)L46/C03_FO_3	A	A	PP1(CE-)9_FO_1_2	PP1(CE-)9_FO_1_18	Ap	Ap	PPFO(CE-)X5_20	DAQ_2_5
44	46	2	6	D8	720.758	1482.275	0	4	768.525	1331.124	525.702	1444.355	625.955	1719.797	915.085	1584.974	768.525	1331.124	0	0	0	0	3	0.1	1	0.1	1	0	0	5200	0	FALSE	1	1.2	0	65	0	14602060	14602060	1	1	1	1	PP0(CE-)L46/C03_FO_1	PP0(CE-)L46/C03_FO_3	A	A	PP1(CE-)9_FO_1_2	PP1(CE-)9_FO_1_18	Ap	Ap	PPFO(CE-)X5_20	DAQ_2_5
45	46	3	6	E8	858.211	1764.953	0	4	915.085	1584.974	625.955	1719.797	745.33	2047.778	1089.6	1887.243	915.085	1584.974	0	0	0	0	3	0.1	1	0.1	1	0	0	5200	0	FALSE	1	1.2	0	65	0	14603060	14603060	1	1	1	1	PP0(CE-)L46/C03_FO_1	PP0(CE-)L46/C03_FO_3	A	A	PP1(CE-)9_FO_1_2	PP1(CE-)9_FO_1_18	Ap	Ap	PPFO(CE-)X5_20	DAQ_2_5
46	46	4	6	G8	1021.879	2101.544	0	4	1089.6	1887.243	745.33	2047.778	887.47	2438.305	1297.395	2247.154	1089.6	1887.243	0	0	0	0	3	0.1	1	0.1	1	0	0	5200	0	TRUE	1	1.2	0	65	0	14604060	14604060	1	1	1	1	PP0(CE-)L46/C03_FO_1	PP0(CE-)L46/C03_FO_3	A	A	PP1(CE-)9_FO_1_2	PP1(CE-)9_FO_1_18	Ap	Ap	PPFO(CE-)X5_20	DAQ_2_5
42	46	0	7	A5A6	300.033	1049.842	0	4	354.959	975.241	180.217	1022.063	205.424	1165.018	404.606	1111.647	354.959	975.241	0	0	0	0	3	0.1	1	0.1	1	0	0	5201	0	FALSE	1	1.2	0	75	0	14600070	14600070	1	1	1	1	PP0(CE-)L46/C03_FO_1	PP0(CE-)L46/C03_FO_3	A	A	PP1(CE-)9_FO_1_2	PP1(CE-)9_FO_1_18	Ap	Ap	PPFO(CE-)X5_20	DAQ_2_5
43	46	1	7	B12	361.449	1269.273	0	4	404.606	1111.647	205.424	1165.018	266.906	1513.699	525.702	1444.355	404.606	1111.647	0	0	0	0	3	0.1	1	0.1	1	0	0	5201	0	FALSE	2	2.4	0	75	0	14601070	14601070	1	1	1	1	PP0(CE-)L46/C03_FO_1	PP0(CE-)L46/C03_FO_3	A	A	PP1(CE-)9_FO_1_2	PP1(CE-)9_FO_1_18	Ap	Ap	PPFO(CE-)X5_20	DAQ_2_5
